QUESTION,GROUND TRUTH,RETRIEVED ANSWER K=1,RETRIEVED ANSWER K=2,SIMILARITY SCORE K=1,SIMILARITY SCORE K=2,DISTANCE K=1,DISTANCE K=2
List all steps required to start a cold engine.,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.",FRAME with your right foot gently. Pull the STARTER GRIP briskly to start the engine. NOTE Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let the starter grip until is at the fully returned position. STEP Warming the engine.,"starter grip until is at the fully returned position. STEP Warming the engine. When the engine has started, slowly move the CHOKE LEVER fully downward to the open position. Allow the engine to WARM-UP at less than speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP",0.5239211320877075,0.6443756222724915,0.9757856726646423,0.8433557152748108
What does the inclusion of a primer bulb and fuel-return line suggest about the pump’s fuel system?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.
",speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME,"STEP Pump the PRIMER BULB under the carburetor until fuel can seen flowing through the FUEL-RETURN LINE STEP Move the CHOKE LEVER fully upward to the closed position. If the engine is already warm, only partial or open (no choke) choke setting may required.",0.2937006950378418,0.7168195247650146,1.1885279417037964,0.7525696158409119
Why must fuel in the fuel-return line be clear and not foamy or full of bubbles?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","STEP Pump the PRIMER BULB under the carburetor until fuel can seen flowing through the FUEL-RETURN LINE STEP Move the CHOKE LEVER fully upward to the closed position. If the engine is already warm, only partial or open (no choke) choke setting may required.",from the fuel-return line. Start the engine and allow to run until stops. Pull the starter cord few times to remove any excess fuel from the engine. Remove the spark plug and insert small amount oil into the cylinder. Slowly pull the starter cord and bring the piston to,0.7168195247650146,0.5766716003417969,0.7525696158409119,0.9201396703720093
"Group the starting procedure into categories: fuel preparation, engine settings, and ignition.","STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.",-Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques Operate power equipment only at reasonable hours not early in the morning or late at night when people might,from the fuel-return line. Start the engine and allow to run until stops. Pull the starter cord few times to remove any excess fuel from the engine. Remove the spark plug and insert small amount oil into the cylinder. Slowly pull the starter cord and bring the piston to,0.41189202666282654,0.5766716003417969,1.0845348834991455,0.9201396703720093
How does the starting procedure differ between a cold engine and a warm engine?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","starter grip until is at the fully returned position. STEP Warming the engine. When the engine has started, slowly move the CHOKE LEVER fully downward to the open position. Allow the engine to WARM-UP at less than speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP",FRAME with your right foot gently. Pull the STARTER GRIP briskly to start the engine. NOTE Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let the starter grip until is at the fully returned position. STEP Warming the engine.,0.6443756222724915,0.5239211320877075,0.8433557152748108,0.9757856726646423
What could be the consequence of forgetting to switch the choke lever to the Open position after the engine starts?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","starter grip until is at the fully returned position. STEP Warming the engine. When the engine has started, slowly move the CHOKE LEVER fully downward to the open position. Allow the engine to WARM-UP at less than speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP",(no choke) choke setting may required. CHOKE LEVER OPEN OPEN CLOSE CHOKE LEVER IDLE SPEED HIGH SPEED LEVER STEP Press down the AIR FILTER COVER and hold the FRAME with your right foot gently. Pull the STARTER GRIP briskly to start the engine.,0.6443756222724915,0.6503985524177551,0.8433557152748108,0.8361833691596985
Identify and list all steps involved in stopping the engine,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","covered warranty. STOPPING THE ENGINE Always run the engine at idle speed for few minutes to allow cooling before stopping. To stop the engine, push the stop button. REGULAR MAINTENANCE","1.Shutting Engine Off Before shutting the engine off, allow to idle for short while. Never stop the engine closing the choke. Never stop the engine during operation while running above idle speed. 2.Transporting and Storage",0.3555724620819092,0.5440754890441895,1.135277509689331,0.9549078345298767
Why is it important to keep the throttle lever at IDLE during starting and stopping?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","The highest position lever is IDLE setting, and the lowest position is the FULL THROTTLE setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with octane rating or higher. To ensure freshness, purchase only the quantity","1.Shutting Engine Off Before shutting the engine off, allow to idle for short while. Never stop the engine closing the choke. Never stop the engine during operation while running above idle speed. 2.Transporting and Storage",0.3884643316268921,0.5440754890441895,1.1059255599975586,0.9549078345298767
What key elements are emphasized for safe and effective engine starting?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.",-Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques Operate power equipment only at reasonable hours not early in the morning or late at night when people might,FRAME with your right foot gently. Pull the STARTER GRIP briskly to start the engine. NOTE Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let the starter grip until is at the fully returned position. STEP Warming the engine.,0.41189202666282654,0.5239211320877075,1.0845348834991455,0.9757856726646423
Why is it dangerous to adjust idle speed when the pump housing is empty?,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.
","ADJUSTMENT IDLING SPEED ADJUSTMENT Idle speed is the only available adjustment. not tamper with the carburetor setting to increase the maximum engine speed. If adjustment is needed, have performed your authorized MARUYAMA service dealer.","The highest position lever is IDLE setting, and the lowest position is the FULL THROTTLE setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with octane rating or higher. To ensure freshness, purchase only the quantity",0.6194106936454773,0.4169245958328247,0.8724555373191833,1.079884648323059
Summarize the function and limitations of the carburetor in this pump.,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.","If adjustment is needed, have performed your authorized MARUYAMA service dealer. Carburetor adjustments are made at the factory and are not adjustable without disassembling the carburetor. MAINTENANCE PERIODIC MAINTENANCE CHART","Carburetor All position diaphragm Fuel Tank Capacity 2.1 Fuel Mixture Using MARUYAMA 2-cycle Engine Oil or any quality 2-cycle engine oil designed for use in air-cooled, high performance 2-cycle engines. Attachments (Standard) Flexible Pipe, Swivel Pipe Straight Pipe, End Pipe",0.48402076959609985,0.5219473242759705,1.0158536434173584,0.9778064489364624
What does the phrase “non-adjustable fuel mixture carburetor” imply for routine maintenance?,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.","If adjustment is needed, have performed your authorized MARUYAMA service dealer. Carburetor adjustments are made at the factory and are not adjustable without disassembling the carburetor. MAINTENANCE PERIODIC MAINTENANCE CHART","period time listed above provided there has been abuse, neglect or improper maintenance your small off-road engine. Your emission control system may include parts such the carburetor or fuel injection system, the ignition system, fuel",0.48402076959609985,0.21193835139274597,1.0158536434173584,1.2554374933242798
Why might the manufacturer provide only idle speed adjustment and not full fuel mixture control?,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.","ADJUSTMENT IDLING SPEED ADJUSTMENT Idle speed is the only available adjustment. not tamper with the carburetor setting to increase the maximum engine speed. If adjustment is needed, have performed your authorized MARUYAMA service dealer.","The highest position lever is IDLE setting, and the lowest position is the FULL THROTTLE setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with octane rating or higher. To ensure freshness, purchase only the quantity",0.6194106936454773,0.4169245958328247,0.8724555373191833,1.079884648323059
List the range of acceptable engine idle speeds and describe how to maintain it.,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.","ADJUSTMENT IDLING SPEED ADJUSTMENT Idle speed is the only available adjustment. not tamper with the carburetor setting to increase the maximum engine speed. If adjustment is needed, have performed your authorized MARUYAMA service dealer.","covered warranty. STOPPING THE ENGINE Always run the engine at idle speed for few minutes to allow cooling before stopping. To stop the engine, push the stop button. REGULAR MAINTENANCE",0.6194106936454773,0.23341819643974304,0.8724555373191833,1.238209843635559
What should you do immediately after using the pump with muddy water to ensure long-term performance?,"PUMP
REGULAR MAINTENANCE
1. After the pump has been used with muddy water, be sure to run it with clean water for a few
minutes to clean the interior of the pump before stopping operation.
2. Where outside temperatures drop to freezing or below, be sure to drain all water from the
pump before storage.
3. When the unit is not to be used for a long period of time, clean the pump interior thoroughly,
remove all remaining moisture, and then store it covered in a dry, cool, dark place.
AIR FILTER
Maintenance Interval: The air filter should be cleaned daily or more often when working in
extremely dusty conditions and replaced after every 100 hours of operation.
Maintenance: Dismantle the air filter cover
and remove the foam filter. Clean the filter with
warm, soapy water. Let the filter completely
dry. Lightly apply SAE 30 motor oil to the foam
filter and squeeze out all excess oil.
Reassemble the filter and filter cover.","Check your equipment before operation, especially the muffler, air intakes, and air filters. Use rakes and brooms to loosen debris before blowing. In dusty conditions, slightly dampen surfaces when water is available.","GENERAL CLEANING AND TIGHTENING The MARUYAMA Backpack blower will provide maximum performance for many hours, if is maintained properly. Good maintenance includes regular checking all fasteners for correct tightness, and cleaning the entire",0.45729947090148926,0.39228445291519165,1.041825771331787,1.1024659872055054
 What is the risk if water is left in the pump during freezing temperatures?,"PUMP
REGULAR MAINTENANCE
1. After the pump has been used with muddy water, be sure to run it with clean water for a few
minutes to clean the interior of the pump before stopping operation.
2. Where outside temperatures drop to freezing or below, be sure to drain all water from the
pump before storage.
3. When the unit is not to be used for a long period of time, clean the pump interior thoroughly,
remove all remaining moisture, and then store it covered in a dry, cool, dark place.
AIR FILTER
Maintenance Interval: The air filter should be cleaned daily or more often when working in
extremely dusty conditions and replaced after every 100 hours of operation.
Maintenance: Dismantle the air filter cover
and remove the foam filter. Clean the filter with
warm, soapy water. Let the filter completely
dry. Lightly apply SAE 30 motor oil to the foam
filter and squeeze out all excess oil.
Reassemble the filter and filter cover.","Air must flow freely around and through the cylinder cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will increase the operating temperature the engine, which can reduce engine performance and shorten engine life. FUEL FILTER","Make sure you read the Owner Operator Manual thoroughly prior to use. Wear protective gear. Wear protectors such hat, safety glasses, ear plugs during work. Cautions for high temperatures Muffler engine, fin cylinder, etc. are at high temperatures. Don touch them.",0.26116234064102173,0.28677278757095337,1.2155967950820923,1.1943427324295044
" Why is it important to remove all moisture from the pump before long-term storage?
","PUMP
REGULAR MAINTENANCE
1. After the pump has been used with muddy water, be sure to run it with clean water for a few
minutes to clean the interior of the pump before stopping operation.
2. Where outside temperatures drop to freezing or below, be sure to drain all water from the
pump before storage.
3. When the unit is not to be used for a long period of time, clean the pump interior thoroughly,
remove all remaining moisture, and then store it covered in a dry, cool, dark place.
AIR FILTER
Maintenance Interval: The air filter should be cleaned daily or more often when working in
extremely dusty conditions and replaced after every 100 hours of operation.
Maintenance: Dismantle the air filter cover
and remove the foam filter. Clean the filter with
warm, soapy water. Let the filter completely
dry. Lightly apply SAE 30 motor oil to the foam
filter and squeeze out all excess oil.
Reassemble the filter and filter cover.","STORAGE For long-term storage the Backpack blower, first perform all regular maintenance procedures and needed repairs. Empty the fuel tank. Disconnect the fuel supply line from the carburetor and depress the primer bulb until fuel stops discharging from the fuel-return line.",position closest to the spark plug hole. Re-install the spark plug. Apply thin coating oil to all the metal surfaces and store the Backpack blower in dry place. EMISSION CONTROL INFORMATION FUEL INFORMATION,0.3549119830131531,0.21534165740013123,1.1358592510223389,1.2527238130569458
" How often should the air filter be replaced, and what factors might make you clean it more frequently?","PUMP
REGULAR MAINTENANCE
1. After the pump has been used with muddy water, be sure to run it with clean water for a few
minutes to clean the interior of the pump before stopping operation.
2. Where outside temperatures drop to freezing or below, be sure to drain all water from the
pump before storage.
3. When the unit is not to be used for a long period of time, clean the pump interior thoroughly,
remove all remaining moisture, and then store it covered in a dry, cool, dark place.
AIR FILTER
Maintenance Interval: The air filter should be cleaned daily or more often when working in
extremely dusty conditions and replaced after every 100 hours of operation.
Maintenance: Dismantle the air filter cover
and remove the foam filter. Clean the filter with
warm, soapy water. Let the filter completely
dry. Lightly apply SAE 30 motor oil to the foam
filter and squeeze out all excess oil.
Reassemble the filter and filter cover.","AIR FILTER Maintenance Interval The air filter should cleaned and inspected each time the Backpack blower is used, or more often when working in extremely dusty conditions. Replace after every 100 hours operation. Air Filter Cleaning",extremely dusty conditions. Replace after every 100 hours operation. Air Filter Cleaning Move the choke lever to the closed position. Loosen the knob and remove the air cleaner cover. Remove the FOAM FILTER and AIR FILTER (PAPER) from the air cleaner body.,0.5516101121902466,0.5973949432373047,0.946984589099884,0.8973350524902344
 Describe the complete procedure to clean and reassemble the air filter.,"PUMP
REGULAR MAINTENANCE
1. After the pump has been used with muddy water, be sure to run it with clean water for a few
minutes to clean the interior of the pump before stopping operation.
2. Where outside temperatures drop to freezing or below, be sure to drain all water from the
pump before storage.
3. When the unit is not to be used for a long period of time, clean the pump interior thoroughly,
remove all remaining moisture, and then store it covered in a dry, cool, dark place.
AIR FILTER
Maintenance Interval: The air filter should be cleaned daily or more often when working in
extremely dusty conditions and replaced after every 100 hours of operation.
Maintenance: Dismantle the air filter cover
and remove the foam filter. Clean the filter with
warm, soapy water. Let the filter completely
dry. Lightly apply SAE 30 motor oil to the foam
filter and squeeze out all excess oil.
Reassemble the filter and filter cover.",before using again. AIR FILTER (PAPER) Clean AIR FILTER (PAPER) gently tapping. Replace filter if is damaged or very dirty. Reassemble components in reverse order. Reinstall the air cleaner cover and tighten the knob. FILTER CASE AIR FILTER (PAPER) FOAM FILTER,Remove the FOAM FILTER and AIR FILTER (PAPER) from the air cleaner body. Clean the filter. FOAM FILTER Clean FOAM FILTER gently tapping or cleaning with suitable solvent the filter. Then completely dry before using again. AIR FILTER (PAPER),0.6056712865829468,0.7084054946899414,0.888063907623291,0.7636682391166687
What precautions must be taken before replacing the fuel filter in the water pump?,"FUEL FILTER
Maintenance Interval: The fuel filter should be replaced after every 100 hours of operation.
Maintenance: The fuel filter is attached to the end of the fuel
pick-up hose inside the fuel tank. To replace the fuel filter, first
make sure the fuel tank is empty. Remove the fuel cap. Using
a wire hook, gently pull the fuel filter out though the fuel filter
opening. Grasp the fuel hose next to the fuel filter fitting and
remove the filter but do not release the hose. While still
holding on to the fuel hose, attach the new fuel filter. Drop the
fuel filter back into the fuel tank. Make sure that the fuel filter
is not stuck in a corner of the tank and that the fuel hose is not
doubled over (kinked) before refueling.
SPARK PLUG
WIRE
FUEL TANK
FUEL FILTER
Maintenance Interval: The spark plug should be removed from the engine and checked after
each 25 hours of operation and replaced after every 100 hours of operation.
Maintenance: With the engine at ambient (room) temperature. Twist the high tension lead boot on the spark plug back
and forth a couple of times to loosen boot then pull the boot off
of the spark plug. Remove the spark plug. The electrodes
can be cleaned with a stiff brush. Adjust the electrode air gap
to 0.6-0.7 mm (0.024-0.028 in.). Replace the spark plug if it
is oil-fouled, damaged or if the electrodes are worn down.
Do not overtighten the spark plug when installing. The
tightening torque is 10.7-16.6 Nm (95-148 in. lbs.).","To replace the fuel filter Make sure the fuel tank is empty. Remove the fuel cap. Using wire hook, gently pull the fuel filter out through the fuel filler opening. Grasp the fuel hose next to the fuel filter fitting and remove the filter, but not release the hose.","remove the filter, but not release the hose. While still holding on to the fuel hose, attach the new fuel filter. Drop the new fuel filter back into the fuel tank. Make sure that the fuel filter is not stuck in corner the tank, and that the fuel hose is not doubled over",0.770025372505188,0.7645879983901978,0.6781957745552063,0.6861662864685059
Why is it important not to release the fuel hose while replacing the fuel filter?,"FUEL FILTER
Maintenance Interval: The fuel filter should be replaced after every 100 hours of operation.
Maintenance: The fuel filter is attached to the end of the fuel
pick-up hose inside the fuel tank. To replace the fuel filter, first
make sure the fuel tank is empty. Remove the fuel cap. Using
a wire hook, gently pull the fuel filter out though the fuel filter
opening. Grasp the fuel hose next to the fuel filter fitting and
remove the filter but do not release the hose. While still
holding on to the fuel hose, attach the new fuel filter. Drop the
fuel filter back into the fuel tank. Make sure that the fuel filter
is not stuck in a corner of the tank and that the fuel hose is not
doubled over (kinked) before refueling.
SPARK PLUG
WIRE
FUEL TANK
FUEL FILTER
Maintenance Interval: The spark plug should be removed from the engine and checked after
each 25 hours of operation and replaced after every 100 hours of operation.
Maintenance: With the engine at ambient (room) temperature. Twist the high tension lead boot on the spark plug back
and forth a couple of times to loosen boot then pull the boot off
of the spark plug. Remove the spark plug. The electrodes
can be cleaned with a stiff brush. Adjust the electrode air gap
to 0.6-0.7 mm (0.024-0.028 in.). Replace the spark plug if it
is oil-fouled, damaged or if the electrodes are worn down.
Do not overtighten the spark plug when installing. The
tightening torque is 10.7-16.6 Nm (95-148 in. lbs.).","remove the filter, but not release the hose. While still holding on to the fuel hose, attach the new fuel filter. Drop the new fuel filter back into the fuel tank. Make sure that the fuel filter is not stuck in corner the tank, and that the fuel hose is not doubled over","To replace the fuel filter Make sure the fuel tank is empty. Remove the fuel cap. Using wire hook, gently pull the fuel filter out through the fuel filler opening. Grasp the fuel hose next to the fuel filter fitting and remove the filter, but not release the hose.",0.7645879983901978,0.770025372505188,0.6861662864685059,0.6781957745552063
